recipe_id,title,category,main_ingredient,cook_time_min,difficulty,servings,loves,ingredient_count,step_count,url
RCP00205,Ayam goreng tepung / kentucky,Daging,ayam,20,Sedang,2,6,8,5,/id/resep/4460528-ayam-goreng-tepung-kentucky
RCP00206,Ayam bakar bumbu kari,Daging,ayam,30,Sulit,2,5,17,10,/id/resep/4460506-ayam-bakar-bumbu-kari
RCP00207,Macaroni Schotel dgn Ayam,Daging,ayam,15,Sulit,2,2,16,9,/id/resep/4460712-macaroni-schotel-dgn-ayam
RCP00208,Ayam Sisit khas Bali,Daging,ayam,15,Sedang,2,7,6,5,/id/resep/3433975-ayam-sisit-khas-bali
RCP00209,Ayam bacem uenakkk,Daging,ayam,20,Sulit,2,5,15,5,/id/resep/4453567-ayam-bacem-uenakkk
RCP00210,Soto ayam lamongan super simpel,Daging,ayam,20,Sulit,2,5,25,9,/id/resep/4460837-soto-ayam-lamongan-super-simpel
RCP00211,Ayam bakar simple,Daging,ayam,30,Sedang,2,5,10,3,/id/resep/4460632-ayam-bakar-simple
RCP00212,Ayam Kecap Sederhana,Daging,ayam,20,Sedang,2,0,11,7,/id/resep/4460634-ayam-kecap-sederhana
RCP00213,Chicken Karaage,Daging,ayam,20,Sulit,2,6,15,3,/id/resep/4460798-chicken-karaage
RCP00214,Garang asem ati ampela ceker ayam,Daging,ayam,60,Sulit,2,3,13,5,/id/resep/4460152-garang-asem-ati-ampela-ceker-ayam
RCP00215,Semur hati ayam dan kentang ala bunda raffa (no msg),Daging,ayam,20,Sulit,2,3,14,8,/id/resep/4460367-semur-hati-ayam-dan-kentang-ala-bunda-raffa-no-msg
RCP00216,Rolade Ayam Tahu,Daging,ayam,20,Sedang,2,6,11,7,/id/resep/4460262-rolade-ayam-tahu
RCP00217,Opor ayam pedas,Daging,ayam,15,Sedang,2,6,9,4,/id/resep/4460469-opor-ayam-pedas
RCP00218,Fire Chicken Wings,Daging,ayam,20,Sulit,2,3,15,5,/id/resep/4460240-fire-chicken-wings
RCP00219,Rendang Ayam,Daging,ayam,120,Sulit,2,7,17,2,/id/resep/4459552-rendang-ayam
RCP00220,Yamie Ayam,Daging,ayam,20,Sulit,2,27,28,2,/id/resep/4459992-yamie-ayam
RCP00221,Sup Ayam Telur Puyuh NCC Untuk si Kecil so simple,Daging,ayam,25,Sulit,2,30,15,3,/id/resep/4459208-sup-ayam-telur-puyuh-ncc-untuk-si-kecil-so-simple%F0%9F%91%8D
RCP00222,Ayam kecap sederhana,Daging,ayam,25,Sulit,2,7,13,5,/id/resep/4460025-ayam-kecap-sederhana
RCP00223,Pindang ceker ayam,Daging,ayam,15,Sulit,2,2,20,5,/id/resep/4457553-pindang-ceker-ayam-%F0%9F%90%A3
RCP00224,Ayam Panggang Bumbu Gulai,Daging,ayam,45,Sulit,2,2,13,3,/id/resep/4460193-ayam-panggang-bumbu-gulai
RCP00225,Tumis Ayam Wangi,Daging,ayam,20,Sedang,2,1,12,5,/id/resep/4456744-tumis-ayam-wangi
RCP00226,Oseng jantung ayam sayur,Daging,ayam,15,Sulit,2,5,13,8,/id/resep/4459985-oseng-jantung-ayam-sayur
RCP00227,Ayam Kemiri Ketofy,Daging,ayam,15,Sulit,2,13,13,4,/id/resep/4459636-ayam-kemiri-ketofy
RCP00228,Ayam kecap,Daging,ayam,15,Sulit,2,3,13,5,/id/resep/4459909-ayam-kecap
RCP00229,Semur Ayam Kecap,Daging,ayam,20,Sulit,2,40,15,5,/id/resep/4459609-semur-ayam-kecap
RCP00230,Ayam Panggang Teflon,Daging,ayam,30,Sulit,2,1,15,8,/id/resep/3844047-ayam-panggang-teflon
RCP00231,Ayam kecap bumbu giling,Daging,ayam,15,Sedang,2,2,12,7,/id/resep/4459861-ayam-kecap-bumbu-giling
RCP00232,Opor ayam,Daging,ayam,20,Sulit,2,6,14,4,/id/resep/4459385-opor-ayam
RCP00233,Chicken nibbles crispy super easy,Daging,ayam,20,Sulit,2,1,14,4,/id/resep/4459573-chicken-nibbles-crispy-super-easy
RCP00234,Ayam Goreng Balado,Daging,ayam,20,Sulit,2,5,15,4,/id/resep/4459575-ayam-goreng-balado
RCP00235,Sate lilit ayam praktis,Daging,ayam,15,Sulit,2,5,15,3,/id/resep/4459352-sate-lilit-ayam-praktis
RCP00236,Ayam tepung bumbu original,Daging,ayam,20,Sulit,2,8,16,5,/id/resep/4459456-ayam-tepung-bumbu-original
RCP00237,Risoles Rogut Ayam (Super Creamy),Daging,ayam,20,Sulit,2,7,19,7,/id/resep/4459372-risoles-rogut-ayam-super-creamy
RCP00238,Ayam tepung kecap,Daging,ayam,20,Sedang,2,5,8,5,/id/resep/4459543-ayam-tepung-kecap
RCP00239,Sup Ayam,Daging,ayam,20,Sedang,2,8,11,3,/id/resep/4454891-sup-ayam
RCP00240,Opor Ayam,Daging,ayam,20,Sulit,2,10,17,6,/id/resep/4459287-opor-ayam
RCP00241,Ayam Saos Lada Hitam,Daging,ayam,15,Sedang,2,7,12,6,/id/resep/4457081-ayam-saos-lada-hitam
RCP00242,Tongseng Ayam dengan kuah santan kental yang pedass 18,Daging,ayam,20,Sulit,2,2,24,5,/id/resep/4459101-tongseng-ayam-dengan-kuah-santan-kental-yang-pedass-18
RCP00243,Sayap ayam crispy ala2,Daging,ayam,20,Sedang,2,5,9,3,/id/resep/4459332-sayap-ayam-crispy-ala2
RCP00244,8. Egg salted chicken,Daging,ayam,20,Sedang,2,7,11,4,/id/resep/4398900-8-egg-salted-chicken
RCP00245,Ampela ati ayam sayur genjer saus tiram,Daging,ayam,15,Sedang,2,0,10,3,/id/resep/4459150-ampela-ati-ayam-sayur-genjer-saus-tiram
RCP00246,Ayam Yakiniku(tumis),Daging,ayam,15,Sulit,2,9,13,6,/id/resep/4340380-ayam-yakinikutumis
RCP00247,Bestik ati ampela ayam,Daging,ayam,20,Sedang,2,10,12,7,/id/resep/4459055-bestik-ati-ampela-ayam
RCP00248,Mie goreng Ayam seadanya...,Daging,ayam,20,Sedang,2,5,10,4,/id/resep/4458767-mie-goreng-ayam-seadanya%F0%9F%98%84%F0%9F%98%84
RCP00249,Opor ayam kuning,Daging,ayam,20,Sulit,2,14,15,5,/id/resep/4456533-opor-ayam-kuning
RCP00250,Swiss chicken wings,Daging,ayam,30,Sulit,2,3,15,5,/id/resep/4457510-swiss-chicken-wings
RCP00251,Tumis Ampela Ayam ala QeeLa's Kitchen,Daging,ayam,15,Sulit,2,9,14,6,/id/resep/4457358-tumis-ampela-ayam-ala-qeelas-kitchen
RCP00252,Mie Ayam Pokcoy,Daging,ayam,15,Sulit,2,13,28,4,/id/resep/4452253-mie-ayam-pokcoy
RCP00253,Steak Ayam,Daging,ayam,20,Sulit,2,12,19,3,/id/resep/4378913-steak-ayam
RCP00254,Chicken teriyaki rice bowl,Daging,ayam,20,Sulit,2,7,24,7,/id/resep/4457396-chicken-teriyaki-rice-bowl
RCP00255,Chicken Steak,Daging,ayam,20,Sulit,2,2,25,8,/id/resep/4457406-chicken-steak
RCP00256,Terong ayam balado,Daging,ayam,20,Sedang,2,6,9,7,/id/resep/4457369-terong-ayam-balado
RCP00257,Ayam balado...,Daging,ayam,20,Mudah,2,45,5,4,/id/resep/4456862-ayam-balado
RCP00258,Asam pedas ayam batang kemumu,Daging,ayam,15,Sulit,2,4,14,6,/id/resep/3935984-asam-pedas-ayam-batang-kemumu
RCP00259,Ayam goreng mentega,Daging,ayam,20,Sulit,2,4,7,9,/id/resep/4456636-ayam-goreng-mentega
RCP00260,Hainan Chicken - Ayam Rebus Hainan - Phak Cam Kee,Daging,ayam,20,Sulit,2,10,15,10,/id/resep/4456538-hainan-chicken-ayam-rebus-hainan-phak-cam-kee
RCP00261,Mie ayam home made,Daging,ayam,15,Sulit,2,5,28,12,/id/resep/4456377-mie-ayam-home-made
RCP00262,Chicken street food ala shihlin,Daging,ayam,20,Sulit,2,4,16,6,/id/resep/4339262-chicken-street-food-ala-shihlin
RCP00263,Ayam Geprek Terasi Makban,Daging,ayam,20,Sedang,2,7,8,5,/id/resep/4456493-ayam-geprek-terasi-makban
RCP00264,Ayam filet kriukk.,Daging,ayam,20,Sulit,2,0,8,8,/id/resep/4456333-ayam-filet-kriukk
RCP00265,Soto Ayam Ekonomis,Daging,ayam,15,Sulit,2,7,23,5,/id/resep/4455609-soto-ayam-ekonomis
RCP00266,Kungpao chicken,Daging,ayam,20,Sulit,2,6,16,7,/id/resep/4455705-kungpao-chicken
RCP00267,Bubur Ayam wortel,Daging,ayam,30,Sedang,2,0,9,5,/id/resep/4455730-bubur-ayam-wortel
RCP00268,Ayam Saos Mayo,Daging,ayam,20,Sedang,2,3,10,3,/id/resep/4455865-ayam-saos-mayo
RCP00269,Bakwan goreng ayam,Daging,ayam,20,Mudah,2,43,5,2,/id/resep/4455545-bakwan-goreng-ayam
RCP00270,Sayap ayam kemangi,Daging,ayam,20,Sedang,2,4,9,3,/id/resep/4455621-sayap-ayam-kemangi
RCP00271,Chicken eggroll ala hokben,Daging,ayam,20,Sulit,2,7,14,10,/id/resep/4455580-chicken-eggroll-ala-hokben
RCP00272,Bakso Ayam ala Agnes,Daging,ayam,20,Sulit,2,6,22,11,/id/resep/4455527-bakso-ayam-ala-agnes
RCP00273,Chicken Fajitas,Daging,ayam,15,Sulit,2,1,12,9,/id/resep/4454832-chicken-fajitas
RCP00274,Egg Salted Chicken,Daging,ayam,20,Sedang,2,6,11,6,/id/resep/4377152-egg-salted-chicken
RCP00275,Sate Ayam Ponorogo,Daging,ayam,30,Sulit,2,8,13,3,/id/resep/4454493-sate-ayam-ponorogo
RCP00276,Sup ayam kesukaan Ade,Daging,ayam,20,Sedang,2,6,8,5,/id/resep/4455251-sup-ayam-kesukaan-ade
RCP00277,Ayam Pedas Bumbu Kuning,Daging,ayam,15,Sulit,2,3,14,5,/id/resep/4455308-ayam-pedas-bumbu-kuning
RCP00278,Opor ayam dan telur,Daging,ayam,20,Sedang,2,50,12,4,/id/resep/4454838-opor-ayam-dan-telur
RCP00279,Ayam Ungkep Kuning,Daging,ayam,20,Sulit,2,11,15,6,/id/resep/4454933-ayam-ungkep-kuning
RCP00280,Ayam bekakak,Daging,ayam,15,Sulit,2,13,13,7,/id/resep/4455084-ayam-bekakak
RCP00281,Ayam asep ala rawid kitchen,Daging,ayam,20,Sedang,2,4,9,3,/id/resep/4454830-ayam-asep-ala-rawid-kitchen
RCP00282,Chicken Teriyaki Simple,Daging,ayam,15,Sedang,2,13,10,6,/id/resep/4454623-chicken-teriyaki-simple
RCP00283,Ayam goreng pedas ala korea,Daging,ayam,20,Sulit,2,22,15,6,/id/resep/4454760-ayam-goreng-pedas-ala-korea
RCP00284,Sayap ayam extra pedas,Daging,ayam,20,Sulit,2,7,16,5,/id/resep/4454450-sayap-ayam-extra-pedas
RCP00285,Gule Ayam,Daging,ayam,20,Sulit,2,6,19,6,/id/resep/4454627-gule-ayam
RCP00286,Ayam Jingkrak,Daging,ayam,20,Sulit,2,6,19,5,/id/resep/4454245-ayam-jingkrak
RCP00287,Ayam kemangi bumbu kuning pedas,Daging,ayam,30,Sulit,2,9,18,5,/id/resep/4454303-ayam-kemangi-bumbu-kuning-pedas
RCP00288,Honey Butter Chicken,Daging,ayam,20,Sedang,2,7,11,7,/id/resep/4454162-honey-butter-chicken
RCP00289,Chicken Fire Wings Recheese,Daging,ayam,20,Sulit,2,5,12,9,/id/resep/4454502-chicken-fire-wings-recheese
RCP00290,Ceker Ayam Bumbu Balado,Daging,ayam,15,Sulit,2,8,15,5,/id/resep/4377842-ceker-ayam-bumbu-balado
RCP00291,Ayam RicaRica Kemangi,Daging,ayam,15,Sulit,2,3,16,5,/id/resep/4454220-ayam-ricarica-kemangi
RCP00292,Ayam RicaRica Pedas,Daging,ayam,15,Sedang,2,4,12,4,/id/resep/4451488-ayam-ricarica-pedas
RCP00294,Nugget ayam wortel,Daging,ayam,20,Sulit,2,7,16,8,/id/resep/4454039-nugget-ayam-wortel
RCP00295,Ayam Sioh simple,Daging,ayam,15,Sedang,2,7,12,6,/id/resep/4454112-ayam-sioh-simple
RCP00296,Ayam Goreng Ungkep ala Ummu Rasya,Daging,ayam,20,Sulit,2,6,13,5,/id/resep/4454081-ayam-goreng-ungkep-ala-ummu-rasya
RCP00297,Garang asem ayam tanpa daunpisang dan tanpa dikukus,Daging,ayam,25,Sedang,2,9,12,6,/id/resep/4453983-garang-asem-ayam-tanpa-daunpisang-dan-tanpa-dikukus
RCP00298,Sayur sop kulit ayam ala anak kos,Daging,ayam,20,Sedang,2,6,12,6,/id/resep/4453611-sayur-sop-kulit-ayam-ala-anak-kos
RCP00299,Opor Ayam Tempe,Daging,ayam,20,Sulit,2,3,19,11,/id/resep/4453769-opor-ayam-tempe
RCP00300,Rica rica ayam pedas dengan cabai rawit set n,Daging,ayam,20,Sedang,2,6,9,5,/id/resep/4453831-rica-rica-ayam-pedas-dengan-cabai-rawit-setn
RCP00301,Pentul sayap ayam goreng panir,Daging,ayam,20,Sedang,2,14,10,4,/id/resep/3210258-pentul-sayap-ayam-goreng-panir
RCP00302,Sempol Ayam,Daging,ayam,20,Sulit,2,6,13,8,/id/resep/4453859-sempol-ayam
RCP00303,Ayam Kecap Pedas,Daging,ayam,15,Sulit,2,5,18,7,/id/resep/4453644-ayam-kecap-pedas
RCP00304,Ayam Ungkep,Daging,ayam,20,Sedang,2,8,10,4,/id/resep/4453862-ayam-ungkep
RCP00305,Ayam Saos Belibis,Daging,ayam,20,Sulit,2,0,15,7,/id/resep/4453952-ayam-saos-belibis
RCP00306,Opor Ayam edisi rindu masakan ibu,Daging,ayam,15,Sedang,2,6,12,5,/id/resep/4442545-opor-ayam-edisi-rindu-masakan-ibu
RCP00307,Somay ayam,Daging,ayam,30,Sulit,2,6,15,6,/id/resep/4453787-somay-ayam
RCP00308,Tongseng Ayam ala ala,Daging,ayam,15,Sulit,2,1,15,7,/id/resep/4453440-tongseng-ayam-ala-ala
RCP00310,Ayam Pedas Saos Tiram,Daging,ayam,20,Sulit,2,2,11,8,/id/resep/4453409-ayam-pedas-saos-tiram
RCP00311,Ayam geprek super pedas ala bensu,Daging,ayam,20,Sedang,2,60,9,6,/id/resep/3931538-ayam-geprek-super-pedas-ala-bensu
RCP00312,Ayam bakar teflon bumbu instant,Daging,ayam,30,Sedang,2,5,9,3,/id/resep/4411344-ayam-bakar-teflon-bumbu-instant
RCP00313,Ayam Pop Sambalnya,Daging,ayam,15,Sulit,2,7,19,4,/id/resep/4448165-ayam-pop-sambalnya
RCP00314,Ayam Geprek a la Dina,Daging,ayam,20,Sedang,2,10,12,6,/id/resep/4453291-ayam-geprek-ala-dina
RCP00315,Ayam masak merah pedas manis,Daging,ayam,15,Sulit,2,3,16,4,/id/resep/4452991-ayam-masak-merah-pedas-manis
RCP00316,Sup jagung bola ayam wortel,Daging,ayam,15,Sulit,2,25,18,5,/id/resep/4448966-sup-jagung-bola-ayam-wortel
RCP00317,Sup Ayam Telur Kocok,Daging,ayam,15,Sedang,2,5,12,6,/id/resep/4452850-sup-ayam-telur-kocok
RCP00318,Nasi kebuli ayam simpel,Daging,ayam,20,Sedang,2,7,9,7,/id/resep/4452899-nasi-kebuli-ayam-simpel
RCP00319,Garang ayam,Daging,ayam,15,Sedang,2,3,12,5,/id/resep/4452924-garang-ayam
RCP00320,Ayam mercon pedas,Daging,ayam,20,Sulit,2,3,17,5,/id/resep/4452928-ayam-mercon-pedas
RCP00321,Ayam asem manis,Daging,ayam,20,Sulit,2,5,8,9,/id/resep/4450303-ayam-asem-manis
RCP00322,Kaldu Ayam kampung mudah,Daging,ayam,15,Mudah,2,10,7,3,/id/resep/4442269-kaldu-ayam-kampung-mudah
RCP00323,Ayam Pallu Mara (Kuah Asam),Daging,ayam,15,Sulit,2,2,13,9,/id/resep/4452088-ayam-pallu-mara-kuah-asam
RCP00324,Ayam betutu daun singkong,Daging,ayam,15,Sulit,2,4,19,3,/id/resep/4451862-ayam-betutu-daun-singkong
RCP00325,Ayam Sambal Balado Teri,Daging,ayam,15,Sulit,2,6,15,6,/id/resep/4451693-ayam-sambal-balado-teri
RCP00326,Sayap ayam kecap,Daging,ayam,15,Sulit,2,6,13,7,/id/resep/4449429-sayap-ayam-kecap
RCP00327,Nasi kebuli ayam,Daging,ayam,20,Sulit,2,3,20,5,/id/resep/4451416-nasi-kebuli-ayam
RCP00328,Kroket kentang isi ayam dan wortel (Indonesian Potato Croquettes with Chicken and carrot),Daging,ayam,20,Sulit,2,3,30,7,/id/resep/4451449-kroket-kentang-isi-ayam-dan-wortel--indonesian-potato-croquettes-with-chicken-and-carrot
RCP00329,Soup ayam kembang tahu(fucuk kai),Daging,ayam,30,Mudah,2,6,5,2,/id/resep/4451226-soup-ayam-kembang-tahufucuk-kai%F0%9F%90%94
RCP00330,Somay Ayam (frozen food),Daging,ayam,25,Sedang,2,11,11,4,/id/resep/4426035-somay-ayam-frozen-food
RCP00331,Sup Ayam Rawit,Daging,ayam,15,Sedang,2,9,11,4,/id/resep/4449239-sup-ayam-rawit
RCP00332,Ayam Goreng Terasi ala resto,Daging,ayam,20,Sulit,2,123,17,5,/id/resep/4450905-ayam-goreng-terasi-ala-resto
RCP00333,Gadon Ayam,Daging,ayam,25,Sulit,2,5,16,3,/id/resep/4451000-gadon-ayam
RCP00334,Ayam ungkep pandan,Daging,ayam,20,Sulit,2,1,15,2,/id/resep/4450860-ayam-ungkep-pandan
RCP00335,Ayam lada hitam,Daging,ayam,15,Mudah,2,6,5,3,/id/resep/4451127-ayam-lada-hitam
RCP00336,Ayam goreng tepung tasty,Daging,ayam,20,Sulit,2,7,14,7,/id/resep/4450902-ayam-goreng-tepung-tasty%F0%9F%A4%A4
RCP00337,Salad Sayur Ayam Panggang (Tanpa Kulit),Daging,ayam,30,Sulit,2,7,14,5,/id/resep/4450740-salad-sayur-ayam-panggang-tanpa-kulit
RCP00338,47.Risoles ayam,Daging,ayam,20,Sulit,2,4,16,8,/id/resep/4238787-47risoles-ayam
RCP00339,Chicken BBQ with pineapple,Daging,ayam,30,Mudah,2,6,5,4,/id/resep/4450159-chicken-bbq-with-pineapple
RCP00340,Tongseng Ayam,Daging,ayam,15,Sulit,2,37,13,3,/id/resep/4450240-tongseng-ayam
RCP00341,Ayam panggang bumbu rica praktis,Daging,ayam,15,Sulit,2,6,20,3,/id/resep/4450213-ayam-panggang-bumbu-rica-praktis
RCP00342,Ayam goreng tepung dengan saus gochujang,Daging,ayam,20,Sulit,2,4,19,6,/id/resep/4449861-ayam-goreng-tepung-dengan-saus-gochujang
RCP00343,Malkist isi kentang ayam,Daging,ayam,20,Sulit,2,6,16,8,/id/resep/4449831-malkist-isi-kentang-ayam
RCP00344,Soto Ayam Bening,Daging,ayam,15,Sulit,2,7,17,3,/id/resep/4449892-soto-ayam-bening
RCP00345,Ayam Sambal Balado,Daging,ayam,20,Sedang,2,5,8,5,/id/resep/4449785-ayam-sambal-balado
RCP00346,Ayam bakar kecap,Daging,ayam,30,Sulit,2,6,16,5,/id/resep/4450006-ayam-bakar-kecap
RCP00347,Ayam kecap asam manis,Daging,ayam,15,Sedang,2,8,10,5,/id/resep/4450072-ayam-kecap-asam-manis
RCP00348,Bubur Ayam Spesial pake Telor,Daging,ayam,25,Sedang,2,5,8,5,/id/resep/4433184-bubur-ayam-spesial-pake-telor
RCP00349,Lemper ayam,Daging,ayam,30,Sedang,2,7,10,4,/id/resep/4449936-lemper-ayam
RCP00350,Soto Ayam Kuah Santan,Daging,ayam,15,Sulit,2,73,23,6,/id/resep/4449749-soto-ayam-kuah-santan
RCP00351,Chicken Steam,Daging,ayam,15,Mudah,2,3,7,3,/id/resep/4449820-chicken-steam
RCP00352,Ayam bakar,Daging,ayam,30,Mudah,2,2,7,4,/id/resep/4450021-ayam-bakar
RCP00353,Sup sayur ayam,Daging,ayam,15,Sulit,2,6,13,2,/id/resep/4438266-sup-sayur-ayam
RCP00354,Ayam Popcorn,Daging,ayam,20,Sedang,2,3,8,5,/id/resep/4433341-ayam-popcorn
RCP00355,Ayam Crispy Saus Mentega Cabe Rawit,Daging,ayam,20,Sedang,2,10,11,7,/id/resep/4449545-ayam-crispy-saus-mentega-cabe-rawit
RCP00356,Ayam RW,Daging,ayam,15,Sulit,2,7,18,4,/id/resep/4449694-ayam-rw
RCP00357,Ayam Panggang Ala Bunda,Daging,ayam,30,Sulit,2,6,14,6,/id/resep/4449294-ayam-panggang-ala-bunda
RCP00358,Nasi Ayam Tim,Daging,ayam,15,Sulit,2,36,14,5,/id/resep/4449347-nasi-ayam-tim
RCP00359,Mie kocok ayam telur,Daging,ayam,20,Sulit,2,1,13,5,/id/resep/4449257-mie-kocok-ayam-telur
RCP00360,Galantine ayam,Daging,ayam,25,Sulit,2,1,11,9,/id/resep/4449407-galantine-ayam
RCP00361,Ayam goreng kecap,Daging,ayam,20,Sulit,2,43,14,4,/id/resep/4448838-ayam-goreng-kecap
RCP00362,Telor ayam balado suka suka,Daging,ayam,20,Sulit,2,1,19,5,/id/resep/4449245-telor-ayam-balado-suka-suka
RCP00363,Mie Ayam Spesial ala Mommy Juna,Daging,ayam,15,Sulit,2,8,24,8,/id/resep/4448774-mie-ayam-spesial-ala-mommy-juna
RCP00364,Lontong opor ayam,Daging,ayam,15,Sulit,2,6,14,4,/id/resep/4449172-lontong-opor-ayam
RCP00365,Ayam bakarteflon spesial,Daging,ayam,30,Sulit,2,7,19,8,/id/resep/4448919-ayam-bakarteflon-spesial
RCP00366,Spicy Chicken (ayam saos pedas),Daging,ayam,20,Sulit,2,0,13,13,/id/resep/4448888-spicy-chicken-ayam-saos-pedas
RCP00367,Kanji Rumbi (Bubur Ayam Aceh),Daging,ayam,20,Sulit,2,4,21,5,/id/resep/4449216-kanji-rumbi-bubur-ayam-aceh
RCP00368,Rica-Rica Ayam Pedas,Daging,ayam,20,Sulit,2,35,16,2,/id/resep/4448650-rica-rica-ayam-pedas
RCP00369,Mie ayam uenak,Daging,ayam,20,Sulit,2,82,31,11,/id/resep/4448653-mie-ayam-uenak
RCP00370,Ayam goreng cabe hijau,Daging,ayam,20,Sedang,2,3,11,6,/id/resep/4448697-ayam-goreng-cabe-hijau
RCP00371,Chicken Salted Egg,Daging,ayam,20,Sulit,2,6,11,9,/id/resep/4448778-chicken-salted-egg
RCP00372,Rolade ayam,Daging,ayam,15,Sulit,2,5,16,7,/id/resep/4376531-rolade-ayam
RCP00373,Soto Ayam Medan Simple,Daging,ayam,20,Sulit,2,2,20,4,/id/resep/4448378-soto-ayam-medan-simple
RCP00374,Ayam suwir(versi non pedas/ untuk balita),Daging,ayam,15,Sedang,2,31,10,4,/id/resep/4448652-ayam-suwirversi-non-pedas-untuk-balita
RCP00375,"Sayur tempe, terong hati ayam",Daging,ayam,15,Sulit,2,5,19,6,/id/resep/4448667-sayur-tempe-terong-hati-ayam
RCP00376,Ayam Woku,Daging,ayam,15,Sulit,2,6,21,3,/id/resep/4448669-ayam-woku
RCP00377,Sempol ayam sehat,Daging,ayam,20,Sulit,2,21,11,11,/id/resep/4448691-sempol-ayam-sehat
RCP00378,Soto ayam jahe,Daging,ayam,15,Sulit,2,6,20,6,/id/resep/4443380-soto-ayam-jahe
RCP00379,Ayam Kentucky Saus Tiram,Daging,ayam,20,Sulit,2,4,17,9,/id/resep/4448643-ayam-kentucky-saus-tiram
RCP00380,Ayam Cabe Hijau/Lado Mudo,Daging,ayam,15,Sulit,2,8,15,7,/id/resep/4448410-ayam-cabe-hijaulado-mudo
RCP00381,Chicken Crunchy Paprika,Daging,ayam,20,Sulit,2,8,12,8,/id/resep/4448785-chicken-crunchy-paprika
RCP00382,Ayam Lodho Tulungagung,Daging,ayam,15,Sulit,2,4,22,8,/id/resep/4448549-ayam-lodho-tulungagung
RCP00383,Ayam saus mentega,Daging,ayam,20,Sedang,2,7,12,5,/id/resep/4448445-ayam-saus-mentega
RCP00384,Ayam Hainan (Pek Cam Ke),Daging,ayam,20,Sedang,2,1,10,6,/id/resep/4448456-ayam-hainan-pek-cam-ke
RCP00385,Ayam wortel pete,Daging,ayam,15,Sedang,2,3,6,6,/id/resep/4448403-ayam-wortel-pete
RCP00386,Rendang Ayam Kacang Merah,Daging,ayam,120,Sulit,2,7,18,8,/id/resep/4448111-rendang-ayam-kacang-merah
RCP00387,Ayam Sosis Lada Hitam,Daging,ayam,15,Sedang,2,20,10,6,/id/resep/4448245-ayam-sosis-lada-hitam-%F0%9F%90%93%F0%9F%90%93%F0%9F%90%93
RCP00388,Ayam teriyaki,Daging,ayam,15,Sulit,2,10,19,5,/id/resep/4448281-ayam-teriyaki
RCP00389,Tumis Jamur Ayam,Daging,ayam,15,Sulit,2,10,13,4,/id/resep/4448272-tumis-jamur-ayam
RCP00390,Sup kulit ayam,Daging,ayam,15,Sedang,2,16,12,7,/id/resep/4447870-sup-kulit-ayam
RCP00391,Ayam goreng lengkuas,Daging,ayam,20,Sedang,2,6,10,5,/id/resep/4445918-ayam-goreng-lengkuas
RCP00392,Nugget Ayam Keju Wortel,Daging,ayam,20,Sedang,2,7,12,7,/id/resep/4447715-nugget-ayam-keju-wortel
RCP00393,Lawar ayam sayur kacang,Daging,ayam,20,Sulit,2,3,20,14,/id/resep/4447895-lawar-ayam-sayur-kacang
RCP00394,Ayam goreng kremes bumbu lengkuas,Daging,ayam,20,Sedang,2,8,12,7,/id/resep/4447838-ayam-goreng-kremes-bumbu-lengkuas
RCP00395,Ayam rica2 kemanggi mix jengkol,Daging,ayam,15,Sulit,2,7,17,13,/id/resep/4447818-ayam-rica2-kemanggi-mix-jengkol
RCP00396,Opor Ayam Telor Tahu,Daging,ayam,20,Sulit,2,13,19,6,/id/resep/4447535-opor-ayam-telor-tahu
RCP00397,Ayam rebus (bak cam kee),Daging,ayam,20,Mudah,2,7,7,4,/id/resep/4447599-ayam-rebus-bak-cam-kee
RCP00398,Bubur oat ayam tahu,Daging,ayam,15,Mudah,2,4,5,3,/id/resep/4447695-bubur-oat-ayam-tahu
RCP00399,Plecingan ayam mix ati rempelo,Daging,ayam,20,Sulit,2,1,11,8,/id/resep/4447734-plecingan-ayam-mix-ati-rempelo
RCP00400,Gongso ayam telur,Daging,ayam,20,Sulit,2,25,16,5,/id/resep/4447439-gongso-ayam-telur
RCP00401,Crispy chicken steak with blackpepper sauce,Daging,ayam,20,Sulit,2,6,16,5,/id/resep/4447556-crispy-chicken-steak-with-blackpepper-sauce
RCP00402,Nuget Ayam Wortel,Daging,ayam,20,Sedang,2,8,9,7,/id/resep/4447433-nuget-ayam-wortel
RCP00404,Ayam Bumbu Rajang,Daging,ayam,20,Sulit,2,4,21,6,/id/resep/4447425-ayam-bumbu-rajang
RCP00405,Semur Soun Ayam,Daging,ayam,15,Sulit,2,5,13,7,/id/resep/4447438-semur-soun-ayam
RCP00406,Steak Ayam (Low calories),Daging,ayam,15,Sulit,2,6,14,4,/id/resep/4447508-steak-ayam-low-calories
RCP00407,Ayam Cabai Hijau,Daging,ayam,15,Sulit,2,3,13,3,/id/resep/4447547-ayam-cabai-hijau
RCP00408,Maharaj Grilled Chicken,Daging,ayam,180,Sedang,2,6,11,6,/id/resep/4447284-maharaj-grilled-chicken
RCP00409,Kroket kentang isi telur ayam,Daging,ayam,20,Sulit,2,7,12,8,/id/resep/4447326-kroket-kentang-isi-telur-ayam
RCP00410,Ayam Serundeng (Ayam masak Kelapa),Daging,ayam,20,Sedang,2,11,10,6,/id/resep/4447352-ayam-serundeng-ayam-masak-kelapa
RCP00411,Sweke Ayam Kampung,Daging,ayam,20,Sulit,2,24,15,4,/id/resep/4446984-sweke-ayam-kampung
RCP00412,Pindang ayam,Daging,ayam,15,Sulit,2,6,13,3,/id/resep/4447048-pindang-ayam
